address,x,y
113 TAO CHING RD,15873.4089171635,35042.5532041732
176 BOON LAY DR,14277.6060536681,36598.0342099443
120 HO CHING RD,15863.0285424152,35288.3786595762
914 JURONG WEST ST 91,11824.2853928721,35957.3160218447
421 JURONG WEST ST 42,16206.7468015598,36923.7678082548
908 JURONG WEST ST 91,11646.6877562674,35854.0729584955
915 JURONG WEST ST 91,11813.1631195759,35916.8260860052
926 JURONG WEST ST 92,11960.0426572775,35854.2238746621
211 BOON LAY PL,14732.0529512139,36707.5054860339
517 JURONG WEST ST 52,15358.2000714168,36443.0204542987
337A TAH CHING RD,15699.3671330176,35541.8258051537
530 JURONG WEST ST 52,14884.5497726742,36739.7469725572
518 JURONG WEST ST 52,15163.9051015945,36358.6853463594
511 JURONG WEST ST 52,15343.3863148261,36657.8774945717
514 JURONG WEST ST 52,15405.9383115843,36542.4103125148
524 JURONG WEST ST 52,15082.4798062695,36592.0924534015
813 JURONG WEST ST 81,12693.2545067212,36459.7913992517
178 YUNG SHENG RD,15482.56298362,35048.3246427737
854 JURONG WEST ST 81,12724.786844654,36605.3322445713
276A JURONG WEST ST 25,13569.8333246242,37256.3678197451
733 JURONG WEST ST 73,13166.1677800603,36389.8551041149
730 JURONG WEST ST 72,12988.0389100732,36471.8103010301
273B JURONG WEST AVE 3,13566.8311038548,37074.1341268774
936 JURONG WEST ST 91,11955.5615125559,36080.3177525513
844 JURONG WEST ST 81,12315.315537598,36342.4079814143
720 JURONG WEST AVE 5,12893.5511334268,36276.1680427175
750 JURONG WEST ST 73,13073.1763011897,36673.9642014857
848 JURONG WEST ST 81,12274.7905514343,36427.5551490895
943 JURONG WEST ST 91,12026.7381896665,36204.9435421918
153 YUNG HO RD,15504.9488211609,34412.1570341494
833 JURONG WEST ST 81,12535.1124944221,36210.343017539
545 JURONG WEST ST 42,14859.8962880606,37155.2527167238
950 JURONG WEST ST 91,12153.0439734757,36175.2320656236
747 JURONG WEST ST 73,12864.9637795053,36638.4421195462
179 YUNG SHENG RD,15472.0054503633,35098.3198756818
756 JURONG WEST ST 74,13243.4511742257,36827.6154438443
406 JURONG WEST ST 42,15655.5668180678,37378.9988887236
430 JURONG WEST AVE 1,16014.6504375385,37118.0206147768
713 JURONG WEST ST 71,12725.0750866625,36200.722036235
259 BOON LAY DR,14124.1428360241,36406.0127289146
450 JURONG WEST ST 42,15113.3760019885,37083.1845264211
722 JURONG WEST AVE 5,12970.9296295969,36199.4120681677
540 JURONG WEST AVE 1,14871.2614316586,36967.4513795916
452 JURONG WEST ST 42,15223.1897905823,37076.4469035137
648D JURONG WEST ST 61,12905.3083987543,35733.3390867375
988A JURONG WEST ST 93,12674.9818762904,35407.9368925784
674B JURONG WEST ST 65,13392.3689882187,36363.9628417306
330 TAH CHING RD,15851.2253908254,35538.2581179123
655B JURONG WEST ST 61,12886.3634558693,35298.8536823094
682C JURONG WEST CTRL 1,13763.4383054897,36144.9130803533
619 JURONG WEST ST 65,13151.872241619,35964.0932958107
657A JURONG WEST ST 65,13195.2317033857,35289.1217083074
257 BOON LAY DR,14081.4971841173,36439.8396221567
640 JURONG WEST ST 61,12790.0488247983,35810.6880716234
664A JURONG WEST ST 64,13541.1578908702,35708.540921161
648B JURONG WEST ST 61,12961.909074286,35618.041617265
668D JURONG WEST ST 64,13497.0415479019,35935.3833565544
663C JURONG WEST ST 65,13433.4507539431,35580.1578758974
602 JURONG WEST ST 62,13187.4515905827,35713.7548537683
663D JURONG WEST ST 65,13423.410984816,35668.5179900434
476 JURONG WEST ST 41,15854.5484219538,36649.3476135451
681C JURONG WEST CTRL 1,13692.8847856279,36293.2891277056
987C JURONG WEST ST 93,12616.7449135594,35422.5830856115
934 JURONG WEST ST 91,11909.6965881689,36043.8455586024
271B JURONG WEST ST 24,13636.1709683733,36957.835210897
902 JURONG WEST ST 91,11672.8637204617,35698.6991046481
273C JURONG WEST AVE 3,13609.1540385196,37104.6597819403
272A JURONG WEST ST 24,13746.2696392294,36931.5370245837
821 JURONG WEST ST 81,12554.213589834,36570.1630267855
818 JURONG WEST ST 81,12630.4698702404,36363.1227235757
843 JURONG WEST ST 81,12499.4605628327,36259.7029557377
673C JURONG WEST ST 65,13309.2221407844,36317.3491782323
676B JURONG WEST ST 64,13629.3134237146,36459.9799082559
198 BOON LAY DR,14759.3940814417,36285.096734697
401 JURONG WEST ST 42,15549.4768389752,37280.6566659585
675B JURONG WEST ST 64,13568.3869387535,36432.4380710274
605 JURONG WEST ST 62,13114.5726118004,35625.8046891931
659A JURONG WEST ST 65,13420.5194843318,35448.0018961951
656A JURONG WEST ST 61,13091.5860153176,35284.195109671
653A JURONG WEST ST 61,12788.9770354945,35452.5958799589
610 JURONG WEST ST 65,13258.3402980957,35611.041813083
659B JURONG WEST ST 65,13383.6268075537,35454.3237580769
683C JURONG WEST ST 64,13686.2771334425,36164.9885929655
517C JURONG WEST ST 52,15391.618800899,36342.0324465409
274A JURONG WEST AVE 3,13564.2178872125,37152.5007213764
906 JURONG WEST ST 91,11519.1464938987,35931.3640104607
714 JURONG WEST ST 71,12813.9629533738,36157.9703555815
671C JURONG WEST ST 65,13322.2127053756,36224.5597684197
558 JURONG WEST ST 42,15093.3481311826,37366.1826677173
685A JURONG WEST ST 64,13626.0588284973,36156.5825079922
628 JURONG WEST ST 65,13101.6036585486,36040.0413876064
609 JURONG WEST ST 65,13228.3189984458,35568.066573102
666B JURONG WEST ST 65,13381.0345968921,35753.6428804826
683A JURONG WEST CTRL 1,13702.5848269062,36084.7771345917
7 JLN BATU,19603.7962258877,41604.6620019805
27 JLN BAHAGIA,30857.1899135495,34250.1991976779
76 LOR LIMAU,30327.4674485382,34139.97942462
3 ST. GEORGE'S RD,31092.6052105073,33870.5240267403
67 KALLANG BAHRU,32008.4015587494,33738.6323773395
49 DORSET RD,29874.1491835695,32805.7467254922
57 GEYLANG BAHRU,31987.4290544391,33975.6319308337
30 BENDEMEER RD,31404.0049208412,33484.1885978635
6 JLN BATU,22944.8226996884,35355.4569306187
74 WHAMPOA DR,30719.2913709041,34105.8726130631
11 UPP BOON KENG RD,32184.0133432103,32947.4612739161
93 GEYLANG BAHRU,32261.6779626301,33826.4905877803
685 RACE COURSE RD,30616.7378424928,32921.6189839747
46 OWEN RD,29945.3325499045,33047.0455131251
16 UPP BOON KENG RD,32266.0926993955,33079.3106692117
468 NTH BRIDGE RD,31327.9960509343,31969.0983397476
107 TOWNER RD,30994.5289525157,33511.1528008897
105 TOWNER RD,31088.965152517,33638.1220891699
12 FARRER PK RD,30038.8318044702,32697.7327922825
5A UPP BOON KENG RD,32470.5942754718,32840.8704202287
95 WHAMPOA DR,30546.3107822668,33826.8221735433
123 MCNAIR RD,30563.1589711159,33412.1839097906
18 JLN TENTERAM,30978.3472344,34449.972248802
38C BENDEMEER RD,31724.6897286642,33708.3102744687
3C UPP BOON KENG RD,32426.6093560895,32898.1284255628
38D BENDEMEER RD,31722.5140054589,33765.3881550319
108B MCNAIR RD,30858.6618153295,33582.3514828235
21 ST. GEORGE'S RD,31213.5847372217,34113.6575990114
48A DORSET RD,29975.8319323575,32973.8073139116
55 GEYLANG BAHRU,31925.4164634189,34036.0971922595
59B GEYLANG BAHRU,31859.200739108,33819.5256825835
9 BOON KENG RD,31105.0134190917,33147.7879264615
7 BOON KENG RD,31167.6934191529,33229.3977354169
105 JLN RAJAH,30287.443700185,34533.05299096
66 MARINE DR,36504.5559008233,31808.4828883559
32 MARINE CRES,36735.0092461379,31724.4870542455
55 MARINE TER,36979.6313675791,31972.7806518432
62 MARINE DR,36427.1478631012,31668.3006868754
5 CHANGI VILLAGE RD,45085.6262027575,41198.4228918329
753 PASIR RIS ST 71,39258.0619537178,39904.4055676647
743 PASIR RIS ST 71,39378.6877385071,39920.1144090705
109 PASIR RIS ST 11,41653.9841657355,38943.6256381851
632 PASIR RIS DR 3,39856.0570644094,40068.7450404335
742 PASIR RIS ST 71,39420.7612952534,39882.4515331779
473 PASIR RIS DR 6,41804.5737712737,39610.5499676596
121 PASIR RIS ST 11,41486.5748837898,38767.3456577156
773 PASIR RIS ST 71,39466.5706173545,39642.8832267113
474 PASIR RIS DR 6,41722.1214832608,39637.7893974632
124 PASIR RIS ST 11,41464.7183122113,38651.3241175376
215 PASIR RIS ST 21,42298.8101429781,38910.3783162944
484 PASIR RIS DR 4,42160.1766936881,39511.9838526212
185 PASIR RIS ST 11,42103.0500211352,38628.4899203535
570 PASIR RIS ST 53,40596.8776795994,39419.6411982477
701 PASIR RIS DR 10,39642.1876684446,40215.3915751968
416 PASIR RIS DR 6,41610.7503463691,39294.4697071277
519 PASIR RIS ST 52,40442.3728195634,39562.7191377319
198 PASIR RIS ST 12,42099.1617656797,38778.7682802156
564 PASIR RIS ST 51,40965.4444097085,38945.8836297709
231 PASIR RIS DR 4,42254.103877008,39487.2697715033
720 PASIR RIS ST 72,39492.5039836597,40394.0549172405
747 PASIR RIS ST 71,39266.442371442,40132.9865355063
520 PASIR RIS ST 52,40401.6603837768,39492.9964134861
515 PASIR RIS ST 52,40201.4379741671,39571.674647145
633 PASIR RIS DR 3,39948.7298516799,39999.0685959365
199 PASIR RIS ST 12,42062.0730431713,38819.6913508996
553 PASIR RIS ST 51,41293.4311869955,38889.6198974345
514 PASIR RIS ST 52,40221.6986965714,39622.2236933522
419 PASIR RIS DR 6,41514.189606322,39281.9977844376
239 PASIR RIS ST 21,42474.7603840334,39466.6403245199
116 PASIR RIS ST 11,41484.2437950233,38937.07652428
237 PASIR RIS ST 21,42417.2609007256,39564.5995664876
108 PASIR RIS ST 12,41766.238128908,38834.7257610932
531 PASIR RIS DR 1,41029.571552339,39264.0299828723
203B PUNGGOL FIELD,35807.6387538705,42214.722990362
132 EDGEDALE PLAINS,36611.366863288,41664.2043623142
128A PUNGGOL FIELD WALK,36803.8890978405,41716.4866440725
106B PUNGGOL FIELD,36306.0778351147,42109.2627064008
614A EDGEFIELD PLAINS,36451.6951070912,42826.8639037795
195E PUNGGOL RD,36219.468844898,42620.4992122334
168B PUNGGOL EAST,36976.442968443,41821.9552819952
270A PUNGGOL FIELD,35360.0728889396,42870.5399081185
195D PUNGGOL RD,36210.4231671607,42581.7924238518
613A PUNGGOL DR,36295.5544138756,42919.3336836826
615B EDGEFIELD PLAINS,36520.5617922209,42844.7416883614
293 PUNGGOL CTRL,35971.0822035186,42770.60604343
602A PUNGGOL CTRL,36212.8018674646,42815.3925195578
613D PUNGGOL DR,36412.21836174,42853.4160082079
269C PUNGGOL FIELD,35257.3182903128,42834.3271713275
601A PUNGGOL CTRL,36264.531213697,42703.4842772949
614B EDGEFIELD PLAINS,36540.0009507434,42751.5679356921
601C PUNGGOL CTRL,36322.8379441304,42726.7625966053
268D PUNGGOL FIELD,35238.1028121896,42796.9244790245
305D PUNGGOL DR,36176.4671506993,43075.413629055
289B PUNGGOL PL,35768.7307439335,42579.0826220736
289A PUNGGOL PL,35712.2054356812,42604.3926192541
274C PUNGGOL PL,35644.2706412347,42790.8157037478
269B PUNGGOL FIELD,35272.3264581626,42811.3169052824
302A PUNGGOL PL,35915.3115366362,42919.6587012913
172C EDGEDALE PLAINS,36807.9895923985,41926.8352076355
637A PUNGGOL DR,37045.1992359674,42396.6872679051
118 EDGEFIELD PLAINS,36104.8409032263,42011.1247622594
161B PUNGGOL CTRL,37124.1090499694,41957.6028854959
105A EDGEFIELD PLAINS,36058.3690754976,42092.3147845473
106A PUNGGOL FIELD,36349.3446465833,42055.1186409649
102C PUNGGOL FIELD,35970.3880981151,42293.5526547432
196C PUNGGOL FIELD,36255.132792877,42350.8733753394
104B EDGEFIELD PLAINS,36010.9948986387,42055.5505045559
199B PUNGGOL FIELD,36060.7718993854,42427.2077168748
201A PUNGGOL FIELD,35814.2060285658,42439.9698489923
171C EDGEDALE PLAINS,36916.0981130572,41852.8323786166
166B PUNGGOL CTRL,37116.2159467833,41831.0378866736
163A PUNGGOL CTRL,36985.424387251,41933.0363002624
617C PUNGGOL DR,36807.0040971162,42645.688349355
295 PUNGGOL CTRL,35967.9621494887,42639.0918357875
617B PUNGGOL DR,36772.6266897861,42669.030655181
299 PUNGGOL CTRL,36011.4652328379,42729.7584610973
270B PUNGGOL FIELD,35312.9928260781,42884.7500605788
273C PUNGGOL PL,35561.2224068912,42685.1680306997
268A PUNGGOL FIELD,35131.2619449571,42885.1299237739
267B PUNGGOL FIELD,35190.6361061046,42920.6519451775
270C PUNGGOL FIELD,35292.9534534384,42907.6858068481
83 C'WEALTH CL,24339.0887361132,31890.2797231805
171 STIRLING RD,24720.0582568375,30348.1759857628
153 MEI LING ST,24641.1557979556,30688.9676032923
81 C'WEALTH CL,24334.8229178274,31791.7335547414
169 STIRLING RD,24637.5924693039,30315.270238068
109 C'WEALTH CRES,24173.7927345224,32174.5444585234
94 C'WEALTH DR,24374.7026813822,31990.6261404864
111 C'WEALTH CRES,24121.2559898244,32075.3155654445
82 C'WEALTH CL,24336.4840247743,31839.6187157016
3 GHIM MOH RD,22866.2934450451,32699.7388937064
1 DOVER RD,22430.2319261692,31652.7173970658
170 STIRLING RD,24637.7797675878,30367.7176014092
1 GHIM MOH RD,22829.0481462572,32797.1388136018
6 GHIM MOH RD,23001.421649945,32731.2698695809
8 HOLLAND AVE,23649.0229894184,32093.2390244138
86 C'WEALTH CL,24219.5910088085,31857.7275660727
60 STRATHMORE AVE,25614.6155003691,30608.3949873373
11 HOLLAND DR,22361.1220075237,33318.6757261697
2 HOLLAND AVE,23797.7521128021,32406.2653361931
23 GHIM MOH LINK,22770.8294956563,32327.8457727227
52 STRATHMORE AVE,25210.4668182498,30633.5293394085
130 CLARENCE LANE,25943.0169793004,30568.0762472153
7 GHIM MOH RD,22870.8440547893,32621.1557923201
21 HOLLAND DR,22313.6931969533,32863.405660538
18 DOVER CRES,22406.3760331944,32266.7943112589
477 SEMBAWANG DR,26134.3959315717,48189.6645340957
322 SEMBAWANG CL,26328.2636990724,47468.1912443656
335 SEMBAWANG CL,25962.9388516275,47645.5102339126
504B MONTREAL DR,26887.9515587678,48056.6892908774
489 ADMIRALTY LINK,26163.9501962336,48506.6356116552
467 ADMIRALTY DR,25897.5513198869,48205.3744651489
413 SEMBAWANG DR,26289.4462509425,48154.921156574
357 ADMIRALTY DR,26121.1349528143,47963.1423037015
341 SEMBAWANG CL,26370.687093175,47634.9589358605
327 SEMBAWANG CRES,26409.0231895596,47479.6831805464
420 CANBERRA RD,26394.2125505712,48255.4690375794
338 SEMBAWANG CRES,25996.6346845012,47491.9530644454
334 SEMBAWANG CL,26052.6941987518,47663.7332551163
357A ADMIRALTY DR,26184.3662841981,47964.0220426489
353B ADMIRALTY DR,26440.7177033499,47977.4080281798
311 CANBERRA RD,26800.3278343966,47552.0241459198
351B CANBERRA RD,26514.8245028919,48054.3351681754
589A MONTREAL DR,27159.6446989495,47926.1584294885
351C CANBERRA RD,26491.9415137181,48106.7857096568
303 CANBERRA RD,26789.5659014462,47371.9919948485
588B MONTREAL DR,27089.340859686,48007.52358233
333 SEMBAWANG CL,26119.0290881144,47626.3502975386
337 SEMBAWANG CRES,26033.9838024732,47533.5520192087
441B FERNVALE RD,32603.9759571748,41458.5315060709
441A FERNVALE RD,32657.0951486835,41446.0878536776
445B FERNVALE RD,32537.8942897636,41573.1723721717
445A FERNVALE RD,32572.9108661059,41570.1848919112
211D COMPASSVALE LANE,35405.90939169,40829.5719453581
211C COMPASSVALE LANE,35341.9060451128,40787.9045849517
308C ANCHORVALE RD,33956.7612958495,41239.2978061568
124B RIVERVALE DR,35772.2821772667,41136.2202178761
185C RIVERVALE CRES,36143.5061033983,41675.7109179311
184C RIVERVALE CRES,36279.5383524355,41619.5546369366
324D SENGKANG EAST WAY,34457.7919823956,41639.2509522494
183D RIVERVALE CRES,36393.7651827876,41485.1666053105
131 RIVERVALE ST,35763.7149455473,41252.2582238372
158C RIVERVALE CRES,36216.0183552904,41124.4485449884
130 RIVERVALE ST,35716.0472903186,41263.4017755259
108 RIVERVALE WALK,35396.6343734395,40529.9096142855
121 RIVERVALE DR,35953.7052027257,40993.8528193105
404A FERNVALE LANE,32506.7105481988,41142.0462296493
303C ANCHORVALE LINK,34332.4302569982,41059.1216702871
128 RIVERVALE ST,35719.9679022497,41379.0033776984
257A COMPASSVALE RD,35158.9968011165,41588.6146434452
123D RIVERVALE DR,35664.7369437851,40975.8970946688
296C COMPASSVALE CRES,35392.688729886,42133.203440534
195 RIVERVALE DR,35687.8742142906,41637.0493196491
211A COMPASSVALE LANE,35338.1503331568,40733.8083731979
446C JLN KAYU,32480.5200553723,41577.2987458557
235 COMPASSVALE WALK,35369.1882133083,41424.2847656272
201C COMPASSVALE DR,34698.2704774011,41073.1954352111
208A COMPASSVALE LANE,35252.8994068336,40712.5705397427
224D COMPASSVALE WALK,35252.5386427362,41164.3040638883
238 COMPASSVALE WALK,35272.0909429817,41373.4162105843
434A FERNVALE RD,32785.7579306532,41808.3148940615
410B FERNVALE RD,32760.6491550282,41301.4081930332
269A COMPASSVALE LINK,34929.9091472272,40629.7814901434
210C COMPASSVALE LANE,35369.8430611361,40688.0170302801
213B COMPASSVALE LANE,35507.6784950346,40831.5336739179
436B FERNVALE RD,32858.4647754123,41642.9728245996
411B FERNVALE RD,32867.4269740507,41342.679981159
212B COMPASSVALE DR,35482.1225402188,40902.9323061537
210A COMPASSVALE LANE,35432.5317783765,40749.8576083481
264E COMPASSVALE BOW,34920.5570364222,40402.4591255989
272D SENGKANG CTRL,34704.5951844752,40653.6598722301
272B SENGKANG CTRL,34746.2883332018,40745.3648709897
271C SENGKANG CTRL,34799.2384477537,40773.2413510438
275B COMPASSVALE LINK,34811.1763524078,40588.1983352695
273D COMPASSVALE LINK,34802.3989398088,40676.8813785333
193 RIVERVALE DR,35636.8449665215,41687.3986577
311A ANCHORVALE LANE,33646.8906029807,41431.3836974557
121A RIVERVALE DR,35989.6709225019,40958.8691442665
305A ANCHORVALE LINK,34103.9332525423,41148.0066615399
320D ANCHORVALE DR,34509.9972321354,41430.0248768628
192C RIVERVALE DR,35748.8997058254,41837.4761289544
205C COMPASSVALE LANE,35031.7139970604,40892.4831625465
305D ANCHORVALE LINK,34007.4159470517,41217.8435263503
304A ANCHORVALE LINK,34187.9767889949,41091.6181343049
298A COMPASSVALE ST,35619.9005557531,41896.1157164052
299C COMPASSVALE ST,35618.616164132,42026.8057268523
290B COMPASSVALE CRES,35089.454776735,42102.3862442523
406C FERNVALE RD,32605.5047324961,41178.6295373645
112 RIVERVALE WALK,35574.7797092097,40601.5761181768
323B SENGKANG EAST WAY,34591.7585626161,41556.4466475863
435A FERNVALE RD,32782.2131260075,41700.5389277395
307B ANCHORVALE RD,34023.4015891682,41274.3724667598
203D COMPASSVALE RD,34922.8011652706,41016.73256981
120C RIVERVALE DR,35866.4992673351,40800.9159739167
299B COMPASSVALE ST,35552.829004202,42079.8339328002
250B COMPASSVALE ST,35397.3849891676,41573.1460995618
119A RIVERVALE DR,35797.344067785,40680.7033773735
262B COMPASSVALE ST,34916.685034873,41888.682747107
225 SERANGOON AVE 4,32094.8786713602,37646.3890415356
4 LOR LEW LIAN,32803.9447210813,36930.670633819
219 SERANGOON AVE 4,32325.0540052447,37825.9675966036
311 SERANGOON AVE 2,31673.4013264189,37317.7620963939
221 SERANGOON AVE 4,32283.748559122,37913.0158963352
2 LOR LEW LIAN,32714.358027162,36968.9227365479
101 SERANGOON NTH AVE 1,32122.3612136077,39227.7778674327
144 SERANGOON NTH AVE 1,32420.6596693341,38867.869172994
109 SERANGOON NTH AVE 1,32139.1123633012,39050.5484408494
222 SERANGOON AVE 4,32218.4356379611,37833.783879647
307 SERANGOON AVE 2,31756.0072547169,37413.4433699064
401 SERANGOON AVE 1,32438.340712022,36488.8051685281
407 SERANGOON AVE 1,32412.562590206,36590.5486954264
420 SERANGOON CTRL,32651.7029073834,36807.6096989345
506 SERANGOON NTH AVE 4,32787.7226254754,39424.612290822
542 SERANGOON NTH AVE 4,32320.2921855105,39537.6742880885
537 SERANGOON NTH AVE 4,32418.0505691376,39540.0747208055
525 SERANGOON NTH AVE 4,32386.7907035938,39350.1757821329
299A TAMPINES ST 22,41423.6233193781,36902.5754978471
403 TAMPINES ST 41,40419.7250126228,37732.5400166232
802 TAMPINES AVE 4,39653.6811180254,36468.942712253
410 TAMPINES ST 41,40570.2787203323,37872.5478745177
462 TAMPINES ST 44,41554.1063573528,37898.6301593017
419 TAMPINES ST 41,40621.045696022,37768.0331926383
827 TAMPINES ST 81,39173.4766506245,36871.0919216368
105 TAMPINES ST 11,40671.2479619402,36691.1006020755
211 TAMPINES ST 23,41524.2620043354,37346.7947831601
287 TAMPINES ST 22,41458.3332507778,36810.6947026402
467 TAMPINES ST 44,41504.553854242,38004.2651197966
826 TAMPINES ST 81,39179.0052491901,36822.0467704684
924 TAMPINES ST 91,39958.9374870444,36547.0863225162
261 TAMPINES ST 21,41092.7679847386,37377.8328751866
885 TAMPINES ST 83,39084.0340020405,37021.7341631986
806 TAMPINES AVE 4,39524.7550954018,36408.7745613568
270 TAMPINES ST 21,40833.4560843678,36861.0605670083
